pid,guid,creationTime,days,content,nickname,productColor,referenceId,referenceName,referenceTime,score,userClient,userLevelId,userLevelName,userProvince,userRegisterTime
7320808,9315e1c8-9a75-4629-bf91-9ebf6d98bcf8,2018-06-02 21:21:16,1,手机超级漂亮，速度非常快，早就想买了，终于到手了。同事们都说好，爽歪歪！,阿***瓒,极光白,7534085,vivo X21i  全面屏 双摄美颜拍照手机 6GB+64GB 极夜黑  移动联通电信全网通4G手机 双卡双待,2018-06-01 07:24:18,5,2,105,PLUS会员,,
7320808,469d4afe-ee89-450e-8cba-3c199dc3b838,2018-06-06 16:24:35,5,第一次用vivo手机，到手很惊艳，款式萌、份量合适很就手，而且手感相当好，机身轻盈灵巧。系统相当流畅，拍照效果很好，也有很多萌趣的玩法，电池续航能力尚可，玩机机身微温，可以接受。就是虚拟键要上消才有作用，不是点按虚拟键便能操作，很不方便。还有就是沒有误触功能，装在袋里有时会自动触发相机功能，希望系统升级会有改善。相当值得拥有的一款手机！京东服务完美！,j***8,极夜黑,7320808,vivo X21i  全面屏 双摄美颜拍照手机 6GB+64GB 极夜黑  移动联通电信全网通4G手机 双卡双待,2018-06-01 19:12:39,5,4,105,PLUS会员,,
7320808,f88c0e3f-b9ef-4462-9a03-d340d62a7f99,2018-05-22 18:28:58,1,昨天下单今天就收到了，这速度真是比我们想象中要快。刚从学校毕业那会发的第一个月工资买了一台步步高i530手机，回家和同学还撞衫，朋友说真是关系到位，品味都是一样的。后面又买了一台vivoY22的手机，就是自己用的第一个智能手机，拍照好，老爸喜欢画画，就拍了很多名画给他，他看着我的手机说，闺女，借爸用几天行不。看到老爸喜欢的不得了，就送老爸了，没想到他对手机比对我妈还好，不让其他人动他的手机。小姨说看到我老爸手机好漂亮，也想要个vivo手机，果断给小姨买了Y55 ，小姨自豪的说，我终于用上vivo手机了。看到X9上市，说有柔光自拍，就果断又给自己买下，用到现在都是很流畅，浏览网页发现vivo新品X21i宝石红特漂亮，说前置2400万像素，6G运行内存、而且价格还不贵，果断用京东白条购买了这款，果然没让我失望，满满的惊喜，就当送给自己的生日礼物了。中午激动都没午休，全程在研究怎么用，果然拍照没有让我失望。希望vivo越来越好，支持国产手机！,暖***3,宝石红,7320806,vivo X21i  全面屏 双摄美颜拍照手机 6GB+64GB 极夜黑  移动联通电信全网通4G手机 双卡双待,2018-05-21 16:52:30,5,4,62,金牌会员,,
7320808,52d18950-4459-44f1-9def-7961354a1e70,2018-05-26 15:38:09,2,第一次买国产手机 没去实体店 看过。好惊艳。国货现在真的牛逼。,六***婳,极夜黑,7320808,vivo X21i  全面屏 双摄美颜拍照手机 6GB+64GB 极夜黑  移动联通电信全网通4G手机 双卡双待,2018-05-24 00:31:25,5,2,62,金牌会员,,
7320808,e656df4f-f519-4287-8688-cdce66898b7c,2018-06-19 09:23:14,6,第一次用vivo的手机，回来一看，喜欢的不得了，屏超薄，还是人脸识别解锁，高科技，全屏手机，拿手里的感觉特别好，值得购买,爱***8,极夜黑,7320808,vivo X21i  全面屏 双摄美颜拍照手机 6GB+64GB 极夜黑  移动联通电信全网通4G手机 双卡双待,2018-06-13 09:28:21,5,4,62,金牌会员,,
7320808,08ef8fb2-06ab-4359-b659-3f643ac6b98d,2018-06-05 08:41:21,15,先说外观吧，没得说颜值高，全面屏的  当下很流行的，屏占比高  手机四个角设计的恰到好处，刘海比苹果的小  看着也舒服，之前差一点买oppo  R15，这个手机很薄，r15没这个薄，拍照两个机器 前置摄像头21好，后置15好。    处理器很一般p60的   比起骁龙660差点，估计前两年用着不会卡往后去可能要卡了，做工后面玻璃中间铝合金   很好看的，  比起y85   z1。这个手机要薄很多，有快充    像素好。最后京东快递超快的,c***月,极光白,7534085,vivo X21i  全面屏 双摄美颜拍照手机 6GB+64GB 极夜黑  移动联通电信全网通4G手机 双卡双待,2018-05-21 15:51:49,5,4,62,金牌会员,,
7320808,342233ea-88df-4dac-ad1d-a0bf03c61bf6,2018-06-20 10:05:22,2,第一次用wiwo而且还是全屏幕无边框，感觉不错，待研究后在来评价，另外送的耳机?不好用，不配套,j***g,极夜黑,7320808,vivo X21i  全面屏 双摄美颜拍照手机 6GB+64GB 极夜黑  移动联通电信全网通4G手机 双卡双待,2018-06-18 15:16:21,5,4,61,银牌会员,,
7320808,67ec0c42-1f51-472f-b2c5-f38f74d0a211,2018-05-21 12:26:29,2,手机是给玩得好的一哥们买的，目前来说还比较满意,周***丶,极夜黑,7320808,vivo X21i  全面屏 双摄美颜拍照手机 6GB+64GB 极夜黑  移动联通电信全网通4G手机 双卡双待,2018-05-19 10:32:33,5,4,105,PLUS会员,,
7320808,bd5cb1f3-43d1-4843-83c1-c19424cf332d,2018-06-21 05:13:33,2,全屏时代，很帅气的手机，送给老公初当爹的礼物。运行很快，玩游戏很嗨，给宝宝照相很美,j***輝,极夜黑,7320808,vivo X21i  全面屏 双摄美颜拍照手机 6GB+64GB 极夜黑  移动联通电信全网通4G手机 双卡双待,2018-06-19 17:41:21,5,4,62,金牌会员,,
7320808,b9ee5fa1-c5bc-464b-9d83-83861a73d06b,2018-06-19 19:38:08,1,哈哈，手机收到了，真是快，漂不漂亮你们自己看，我看真的很不错，支持国产,李***9,极夜黑,7320808,vivo X21i  全面屏 双摄美颜拍照手机 6GB+64GB 极夜黑  移动联通电信全网通4G手机 双卡双待,2018-06-18 15:38:13,5,2,62,金牌会员,,
